sss_year,state,filing_status,variable_name,type,calculation_method,income_min,income_max,value,notes,source,source_url,collected_by,date_collected
2026,NC,single_parent,dependent_exemption,taxable_income_subtraction,per_child,0,30000,3000,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,single_parent,dependent_exemption,taxable_income_subtraction,per_child,30000,45000,2500,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,single_parent,dependent_exemption,taxable_income_subtraction,per_child,45000,60000,2000,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,single_parent,dependent_exemption,taxable_income_subtraction,per_child,60000,75000,1500,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,single_parent,dependent_exemption,taxable_income_subtraction,per_child,75000,90000,1000,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,single_parent,dependent_exemption,taxable_income_subtraction,per_child,90000,105000,500,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,single_parent,dependent_exemption,taxable_income_subtraction,per_child,105000,Inf,0,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,married,dependent_exemption,taxable_income_subtraction,per_child,0,40000,3000,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,married,dependent_exemption,taxable_income_subtraction,per_child,40000,60000,2500,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,married,dependent_exemption,taxable_income_subtraction,per_child,60000,80000,2000,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,married,dependent_exemption,taxable_income_subtraction,per_child,80000,100000,1500,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,married,dependent_exemption,taxable_income_subtraction,per_child,100000,120000,1000,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,married,dependent_exemption,taxable_income_subtraction,per_child,120000,140000,500,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,NC,married,dependent_exemption,taxable_income_subtraction,per_child,140000,Inf,0,NA,North Carolina Department of Revenue. “North Carolina Child Deduction.” Accessed July 2025. https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,https://www.ncdor.gov/taxes-forms/individual-income-tax/filing-topics/north-carolina-child-deduction,AKu,NA
2026,OH,single_adult,exemption_per_person,taxable_income_subtraction,per_person,0,40000,2400,NA,"Ohio Department of Taxation. 2024 IT 1040: Income Tax — Resident Individual Income Tax Booklet. Columbus, OH: Ohio Department of Taxation, 2024. Accessed July 2025. https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf.",https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf,Aku,NA
2026,OH,single_adult,exemption_per_person,taxable_income_subtraction,per_person,40001,80000,2150,NA,"Ohio Department of Taxation. 2024 IT 1040: Income Tax — Resident Individual Income Tax Booklet. Columbus, OH: Ohio Department of Taxation, 2024. Accessed July 2025. https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf.",https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf,Aku,NA
2026,OH,single_adult,exemption_per_person,taxable_income_subtraction,per_person,80000,Inf,1900,NA,"Ohio Department of Taxation. 2024 IT 1040: Income Tax — Resident Individual Income Tax Booklet. Columbus, OH: Ohio Department of Taxation, 2024. Accessed July 2025. https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf.",https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf,AKu,NA
2026,OH,single_parent,exemption_per_person,taxable_income_subtraction,per_person,0,40000,2400,NA,"Ohio Department of Taxation. 2024 IT 1040: Income Tax — Resident Individual Income Tax Booklet. Columbus, OH: Ohio Department of Taxation, 2024. Accessed July 2025. https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf.",https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf,AKu,NA
2026,OH,single_parent,exemption_per_person,taxable_income_subtraction,per_person,40001,80000,2150,NA,"Ohio Department of Taxation. 2024 IT 1040: Income Tax — Resident Individual Income Tax Booklet. Columbus, OH: Ohio Department of Taxation, 2024. Accessed July 2025. https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf.",https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf,AKu,NA
2026,OH,single_parent,exemption_per_person,taxable_income_subtraction,per_person,80000,Inf,1900,NA,"Ohio Department of Taxation. 2024 IT 1040: Income Tax — Resident Individual Income Tax Booklet. Columbus, OH: Ohio Department of Taxation, 2024. Accessed July 2025. https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf.",https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf,AKu,NA
2026,OH,married,exemption_per_person,taxable_income_subtraction,per_person,0,40000,2400,NA,"Ohio Department of Taxation. 2024 IT 1040: Income Tax — Resident Individual Income Tax Booklet. Columbus, OH: Ohio Department of Taxation, 2024. Accessed July 2025. https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf.",https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf,AKu,NA
2026,OH,married,exemption_per_person,taxable_income_subtraction,per_person,40001,80000,2150,NA,"Ohio Department of Taxation. 2024 IT 1040: Income Tax — Resident Individual Income Tax Booklet. Columbus, OH: Ohio Department of Taxation, 2024. Accessed July 2025. https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf.",https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf,AKu,NA
2026,OH,married,exemption_per_person,taxable_income_subtraction,per_person,80000,Inf,1900,NA,"Ohio Department of Taxation. 2024 IT 1040: Income Tax — Resident Individual Income Tax Booklet. Columbus, OH: Ohio Department of Taxation, 2024. Accessed July 2025. https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf.",https://dam.assets.ohio.gov/image/upload/v1735920104/tax.ohio.gov/forms/ohio_individual/individual/2024/it1040-booklet.pdf,AKu,NA
2026,OR,single_adult,federal_tax_liability_subtraction,taxable_income_subtraction,NA,0,125000,8250,Max of the value from this bracket OR $8250,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_adult,federal_tax_liability_subtraction,taxable_income_subtraction,NA,125000,130000,6600,Max of the value from this bracket OR $8251,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_adult,federal_tax_liability_subtraction,taxable_income_subtraction,NA,130000,135000,4950,Max of the value from this bracket OR $8252,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_adult,federal_tax_liability_subtraction,taxable_income_subtraction,NA,135000,140000,3300,Max of the value from this bracket OR $8253,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_adult,federal_tax_liability_subtraction,taxable_income_subtraction,NA,140000,145000,1650,Max of the value from this bracket OR $8254,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_adult,federal_tax_liability_subtraction,taxable_income_subtraction,NA,145000,Inf,0,Max of the value from this bracket OR $8255,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_parent,federal_tax_liability_subtraction,taxable_income_subtraction,NA,0,250000,8250,Max of the value from this bracket OR $8256,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_parent,federal_tax_liability_subtraction,taxable_income_subtraction,NA,250000,260000,6600,Max of the value from this bracket OR $8257,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_parent,federal_tax_liability_subtraction,taxable_income_subtraction,NA,260000,270000,4950,Max of the value from this bracket OR $8258,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_parent,federal_tax_liability_subtraction,taxable_income_subtraction,NA,270000,280000,3300,Max of the value from this bracket OR $8259,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_parent,federal_tax_liability_subtraction,taxable_income_subtraction,NA,280000,290000,1650,Max of the value from this bracket OR $8260,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,single_parent,federal_tax_liability_subtraction,taxable_income_subtraction,NA,290000,Inf,0,Max of the value from this bracket OR $8261,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,married,federal_tax_liability_subtraction,taxable_income_subtraction,NA,0,250000,8250,Max of the value from this bracket OR $8262,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,married,federal_tax_liability_subtraction,taxable_income_subtraction,NA,250000,260000,6600,Max of the value from this bracket OR $8263,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,married,federal_tax_liability_subtraction,taxable_income_subtraction,NA,260000,270000,4950,Max of the value from this bracket OR $8264,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,married,federal_tax_liability_subtraction,taxable_income_subtraction,NA,270000,280000,3300,Max of the value from this bracket OR $8265,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,married,federal_tax_liability_subtraction,taxable_income_subtraction,NA,280000,290000,1650,Max of the value from this bracket OR $8266,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,OR,married,federal_tax_liability_subtraction,taxable_income_subtraction,NA,290000,Inf,0,Max of the value from this bracket OR $8267,"Oregon Department of Revenue. Form OR‑40 Instructions and Schedules, 2024. Salem: State of Oregon, 2024. Accessed July 14, 2025. https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf",https://www.oregon.gov/dor/forms/FormsPubs/form-or-40-inst_101-040-1_2024.pdf?utm_source=chatgpt.com,AKu,NA
2026,AL,single_parent,dependent_exemption,taxable_income_subtraction,per_child,0,50000,1000,NA,"Alabama Department of Revenue. 2024 Form 40A Booklet: Short Form Resident Individual Income Tax Return and Instructions. Montgomery, AL: Alabama Department of Revenue, 2024. https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf.",https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf,LMa,07/24/2025
2026,AL,single_parent,dependent_exemption,taxable_income_subtraction,per_child,50001,100000,500,NA,"Alabama Department of Revenue. 2024 Form 40A Booklet: Short Form Resident Individual Income Tax Return and Instructions. Montgomery, AL: Alabama Department of Revenue, 2024. https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf.",https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf,LMa,07/24/2025
2026,AL,single_parent,dependent_exemption,taxable_income_subtraction,per_child,100001,Inf,300,NA,"Alabama Department of Revenue. 2024 Form 40A Booklet: Short Form Resident Individual Income Tax Return and Instructions. Montgomery, AL: Alabama Department of Revenue, 2024. https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf.",https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf,LMa,07/24/2025
2026,AL,married,dependent_exemption,taxable_income_subtraction,per_child,0,50000,1000,NA,"Alabama Department of Revenue. 2024 Form 40A Booklet: Short Form Resident Individual Income Tax Return and Instructions. Montgomery, AL: Alabama Department of Revenue, 2024. https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf.",https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf,LMa,07/24/2025
2026,AL,married,dependent_exemption,taxable_income_subtraction,per_child,50001,100000,500,NA,"Alabama Department of Revenue. 2024 Form 40A Booklet: Short Form Resident Individual Income Tax Return and Instructions. Montgomery, AL: Alabama Department of Revenue, 2024. https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf.",https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf,LMa,07/24/2025
2026,AL,married,dependent_exemption,taxable_income_subtraction,per_child,100001,Inf,300,NA,"Alabama Department of Revenue. 2024 Form 40A Booklet: Short Form Resident Individual Income Tax Return and Instructions. Montgomery, AL: Alabama Department of Revenue, 2024. https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf.",https://www.revenue.alabama.gov/wp-content/uploads/2025/01/24f40abk.pdf,LMa,07/24/2025
