sss_year,state,filing_status,variable_name,type,calculation_method,income_min,income_max,num_children,youngest_child,value
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,38835,47465,5,school,0.7
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,47465,51780,5,school,0.66
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,51780,56095,5,school,0.61
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,56095,60410,5,school,0.56
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,60410,64725,5,school,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,64725,69040,5,school,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,69040,86300,5,school,0.42
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,86300,90615,5,school,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,90615,94930,5,school,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,94930,99245,5,school,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,99245,103560,5,school,0.25
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,103560,107875,5,school,0.15
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,107875,112190,5,school,0.05
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,112190,120820,5,school,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,120820,129450,5,school,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,129450,Inf,5,school,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,4315,4,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,4315,8630,4,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,8630,12945,4,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,12945,17260,4,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,17260,21575,4,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21575,25890,4,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,25890,30205,4,infant,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,30205,34520,4,infant,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,34520,38835,4,infant,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,38835,47465,4,infant,0.75
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,47465,51780,4,infant,0.71
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,51780,56095,4,infant,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,56095,60410,4,infant,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,60410,64725,4,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64725,69040,4,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,69040,86300,4,infant,0.47
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86300,90615,4,infant,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,90615,94930,4,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,94930,99245,4,infant,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,99245,103560,4,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,103560,107875,4,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,107875,112190,4,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,112190,120820,4,infant,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,120820,129450,4,infant,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129450,Inf,4,infant,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,4315,4,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,4315,8630,4,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,8630,12945,4,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,12945,17260,4,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,17260,21575,4,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21575,25890,4,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,25890,30205,4,presch,0.58
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,30205,34520,4,presch,0.63
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,34520,38835,4,presch,0.68
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,38835,47465,4,presch,0.73
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,47465,51780,4,presch,0.69
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,51780,56095,4,presch,0.64
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,56095,60410,4,presch,0.59
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,60410,64725,4,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64725,69040,4,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,69040,86300,4,presch,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86300,90615,4,presch,0.43
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,90615,94930,4,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,94930,99245,4,presch,0.33
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,99245,103560,4,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,103560,107875,4,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,107875,112190,4,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,112190,120820,4,presch,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,120820,129450,4,presch,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129450,Inf,4,presch,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,4315,4,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,4315,8630,4,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,8630,12945,4,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,12945,17260,4,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,17260,21575,4,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21575,25890,4,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,25890,30205,4,school,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,30205,34520,4,school,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,34520,38835,4,school,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,38835,47465,4,school,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,47465,51780,4,school,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,51780,56095,4,school,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,56095,60410,4,school,0.56
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,60410,64725,4,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64725,69040,4,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,69040,86300,4,school,0.42
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86300,90615,4,school,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,90615,94930,4,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,94930,99245,4,school,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,99245,103560,4,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,103560,107875,4,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,107875,112190,4,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,112190,120820,4,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,120820,129450,4,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129450,Inf,4,school,0
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,0,4865,6,infant,0.1
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,4865,9730,6,infant,0.2
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,9730,14595,6,infant,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,14595,19460,6,infant,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,19460,24325,6,infant,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,24325,29190,6,infant,0.55
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,29190,34055,6,infant,0.6
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,34055,38920,6,infant,0.65
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,38920,43785,6,infant,0.7
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,43785,53515,6,infant,0.75
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,53515,58380,6,infant,0.71
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,58380,63245,6,infant,0.66
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,63245,68110,6,infant,0.61
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,68110,72975,6,infant,0.55
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,72975,77840,6,infant,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,77840,97300,6,infant,0.47
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,97300,102165,6,infant,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,102165,107030,6,infant,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,107030,111895,6,infant,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,111895,116760,6,infant,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,116760,121625,6,infant,0.2
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,121625,126490,6,infant,0.1
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,126490,136220,6,infant,0.06
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,136220,145950,6,infant,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,145950,Inf,6,infant,0
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,0,4865,6,presch,0.08
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,4865,9730,6,presch,0.18
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,9730,14595,6,presch,0.28
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,14595,19460,6,presch,0.38
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,19460,24325,6,presch,0.48
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,24325,29190,6,presch,0.53
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,29190,34055,6,presch,0.58
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,34055,38920,6,presch,0.63
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,38920,43785,6,presch,0.68
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,43785,53515,6,presch,0.73
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,53515,58380,6,presch,0.69
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,58380,63245,6,presch,0.64
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,63245,68110,6,presch,0.59
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,68110,72975,6,presch,0.53
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,72975,77840,6,presch,0.48
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,77840,97300,6,presch,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,97300,102165,6,presch,0.43
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,102165,107030,6,presch,0.38
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,107030,111895,6,presch,0.33
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,111895,116760,6,presch,0.28
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,116760,121625,6,presch,0.18
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,121625,126490,6,presch,0.08
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,126490,136220,6,presch,0.06
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,136220,145950,6,presch,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,145950,Inf,6,presch,0
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,0,4865,6,school,0.05
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,4865,9730,6,school,0.15
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,9730,14595,6,school,0.25
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,14595,19460,6,school,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,19460,24325,6,school,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,24325,29190,6,school,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,29190,34055,6,school,0.55
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,34055,38920,6,school,0.6
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,38920,43785,6,school,0.65
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,43785,53515,6,school,0.7
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,53515,58380,6,school,0.66
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,58380,63245,6,school,0.61
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,63245,68110,6,school,0.56
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,68110,72975,6,school,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,72975,77840,6,school,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,77840,97300,6,school,0.42
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,97300,102165,6,school,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,102165,107030,6,school,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,107030,111895,6,school,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,111895,116760,6,school,0.25
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,116760,121625,6,school,0.15
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,121625,126490,6,school,0.05
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,126490,136220,6,school,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,136220,145950,6,school,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,145950,Inf,6,school,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,4865,5,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,4865,9730,5,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,9730,14595,5,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,14595,19460,5,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,19460,24325,5,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,24325,29190,5,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,29190,34055,5,infant,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,34055,38920,5,infant,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,38920,43785,5,infant,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43785,53515,5,infant,0.75
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,53515,58380,5,infant,0.71
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,58380,63245,5,infant,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,63245,68110,5,infant,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,68110,72975,5,infant,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,72975,77840,5,infant,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,77840,97300,5,infant,0.47
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,97300,102165,5,infant,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,102165,107030,5,infant,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,107030,111895,5,infant,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,111895,116760,5,infant,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,116760,121625,5,infant,0.2
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,121625,126490,5,infant,0.1
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,126490,136220,5,infant,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,136220,145950,5,infant,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,145950,Inf,5,infant,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,4865,5,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,4865,9730,5,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,9730,14595,5,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,14595,19460,5,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,19460,24325,5,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,24325,29190,5,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,29190,34055,5,presch,0.58
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,34055,38920,5,presch,0.63
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,38920,43785,5,presch,0.68
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43785,53515,5,presch,0.73
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,53515,58380,5,presch,0.69
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,58380,63245,5,presch,0.64
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,63245,68110,5,presch,0.59
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,68110,72975,5,presch,0.53
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,72975,77840,5,presch,0.48
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,77840,97300,5,presch,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,97300,102165,5,presch,0.43
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,102165,107030,5,presch,0.38
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,107030,111895,5,presch,0.33
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,111895,116760,5,presch,0.28
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,116760,121625,5,presch,0.18
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,121625,126490,5,presch,0.08
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,126490,136220,5,presch,0.06
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,136220,145950,5,presch,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,145950,Inf,5,presch,0
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,4865,5,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,4865,9730,5,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,9730,14595,5,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,14595,19460,5,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,19460,24325,5,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,24325,29190,5,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,29190,34055,5,school,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,34055,38920,5,school,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,38920,43785,5,school,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43785,53515,5,school,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,53515,58380,5,school,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,58380,63245,5,school,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,63245,68110,5,school,0.56
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,68110,72975,5,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,72975,77840,5,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,77840,97300,5,school,0.42
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,97300,102165,5,school,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,102165,107030,5,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,107030,111895,5,school,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,111895,116760,5,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,116760,121625,5,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,121625,126490,5,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,126490,136220,5,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,136220,145950,5,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,145950,Inf,5,school,0
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,0,5415,7,infant,0.1
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,7,infant,0.2
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,7,infant,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,7,infant,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,7,infant,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,7,infant,0.55
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,7,infant,0.6
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,7,infant,0.65
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,7,infant,0.7
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,7,infant,0.75
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,7,infant,0.71
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,7,infant,0.66
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,7,infant,0.61
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,7,infant,0.55
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,7,infant,0.5
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,7,infant,0.47
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,7,infant,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,7,infant,0.4
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,7,infant,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,7,infant,0.3
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,7,infant,0.2
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,7,infant,0.1
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,7,infant,0.06
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,7,infant,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,7,infant,0
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,0,5415,7,presch,0.08
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,7,presch,0.18
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,7,presch,0.28
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,7,presch,0.38
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,7,presch,0.48
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,7,presch,0.53
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,7,presch,0.58
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,7,presch,0.63
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,7,presch,0.68
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,7,presch,0.73
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,7,presch,0.69
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,7,presch,0.64
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,7,presch,0.59
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,7,presch,0.53
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,7,presch,0.48
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,7,presch,0.45
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,7,presch,0.43
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,7,presch,0.38
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,7,presch,0.33
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,7,presch,0.28
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,7,presch,0.18
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,7,presch,0.08
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,7,presch,0.06
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,7,presch,0.04
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,7,presch,0
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,0,5415,7,school,0.05
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,7,school,0.15
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,7,school,0.25
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,7,school,0.35
2026,OR,single_parent,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,7,school,0.45
